Nuristani Kalasha-Tregami	Waigali-Tregami
Tregami	Gambiri,Gambirí,Gambīrī,Tregāmī,Trigami,Język tregami [pl],Lingua tregamí [gl]
Nuristani Kalasha	Waigali,Kalasha-Ala,Kalasa-alā,Kalasha-ala,Vaigalí,Wai-alā,Waigalī,Waigeli,Język kalasza-ala [pl],Waigali [en],Waigali language [en],Kaffir lg spoken in Traieguma and Waigul,Kafir,Kalasha Ala,Kalasə alā,Nisheygram,Vaygal,Wai-Ala,Zemiaki,Waygalī
Chima-Nishey	
Warjan	Varjan,Varjhan-alā
Zemiaki	Zamyaki,Jamlám basa
Italic	
Latino-Faliscan	
Faliscan	Faliscans,Faliscus
Latinic	
Imperial Latin	
Latin	Classical Latin,Latina,Spoken Latin,Vulgar Latin,An Laidin [ga],Bahasa Latin [id],Basa Latin [jv],Gjuha latine [sq],Kilatini [kg],Ladina keel [et],Ladjyn [gv],Laideann [gd],Laitin leid [sco],Latein [bar],Latien [li],Latiensche Spraak [nds],Latiensk [stq],Latijn [nl],Latim [pt],Latin [bm],Latin nyelv [hu],Latin simi [qu],Latin-gí [nan],Latina [cs],Latina lingvo [eo],Latinañe'ẽ [gn],Latince [tr],Latinh [vi],Latinki [diq],Latinski jezik [bs],Latinum [nov],Latinčina [sk],Latinščina [sl],Latyn [af],Latynsk [fy],Latäin [lb],Latén [wa],Latín [an],Latína [is],Latīņu valoda [lv],Latın dili [az],Lenga latin-a [pms],Lenghe latine [fur],Lengua Latin [cbk],Lengua latina [nap],Lengua latinn-a [lij],Limba latina [sc],Limba latină [ro],Linatin [war],Lingua Latina [la],Lingua latin [ia],Lingua latina [co],Lladin [cy],Llatí [ca],Llatín [ast],Lotin tili [uz],Lotynų kalba [lt],Luenga latina [ext],Luotīnu kalba [lt],Lá-dĭng-ngṳ̄ [cdo],Láhtengiella [se],Lâ-tên-ngî [hak],Lǣden [ang],Pinulongang Latin [ceb],Tataramon na Latin [bcl],Tok Latin [tpi],Wikang Latin [tl],Zimanê latînî [ku],Gramzda Parish,Latin Vulgaire,Latin vulgaire,Latino,Latvian,Rucava
Late Latin	
Medieval Latin	
Vulgar Latin	
Romance	
Eastern Romance	
Aromanian	Armina,Aromunian,Aroumain,Arrumano,Arumanian,Arumun,Macedo-Rumanian,Other Roumanian Lects,Romanian, Macedo,Vlach,Aroemeens [af],Aromaanish [gv],Aroman-gí [nan],Aromanisk [da],Aromanès [ca],Aromunische Sprache [de],Aromán nyelv [hu],Aroumain [fr],Aroumanek [kw],Arumana lingvo [eo],Arumanian [en],Arumaniera [eu],Arumensk [no],Arumuunsche Spraak [nds],Arumänska [sv],Idioma arrumán [an],Idioma arumano [es],Język arumuński [pl],Limba armãneascã [rup],Limba aromână [ro],Lingua Aromanica [la],Lingua aromanesa [gl],Lingua aromanian [ia],Lingua arumena [it],Língua aromena [pt],Macedo-Romanian [en],Macedorrumanu [ast],Makedorumunjski jezik [hr],Ulahça [tr],Aromunisch,Aromunischen,Arumynskij,Chapter 9 is an outline of Aromanian,Macédo-Roumains,Olympo-Wallachen,Armân,Armãneascã,Armãneashti,Armãneshce,Macedo-Romanian,Machiduneashti,Rrămăneashti
Armaneshti	
Rramaneshti	
Northern Romanian	
Eastern Romanian	
Megleno Romanian	Meglenite,Meglenitic,Megleno-Rumanian,Mégléno-roumain,Other Roumanian Lects,Romanian, Megleno,Rumano meglenita,Idioma meglenorrumano [es],Język meglenorumuński [pl],Limba meglenoromână [ro],Lingua Meglenoromanica [la],Lingua megleno-romanesa [gl],Lingua meglenorumena [it],Meglenera [eu],Megleno-Roemeens [nl],Megleno-Romanian language [en],Megleno-Rumence [tr],Megleno-rumanu [ast],Meglenoromán nyelv [hu],Meglenorumensk [no],Meglenorumunjski jezik [hr],Meglenorumänische Sprache [de],Meglenorumäänsch [nds],Mégléno-roumain [fr],Romeno meglesita [pt],Meglenitisch,Meglenoromâna,Megleno,Megleno-Romanian,Romanian
Romanian	Moldavian,Rumanian,Balkan Romance,Daco-Romanian,Daco-Rumanian,Moldavan,Roumanian,Rumänisch,An Rómáinis [ga],Bahasa Romania [ms],Bahasa Rumania [id],Errumaniera [eu],Fiteny romana [mg],Gjuha rumune [sq],Idioma rumano [es],Idioma rumán [an],Język rumuński [pl],Kiromania [sw],Lengua romenn-a [lij],Limba romuna [sc],Limba română [ro],Lingua Dacoromanica [la],Lingua romanesa [gl],Lingua romanian [ia],Lingua rumena [co],Língua romena [pt],Moldavian [en],Moldovan [en],Pinulongang Rumano [ceb],Roemeens [af],Roemeensk [fy],Romaanish [gv],Roman tili [crh],Romanian kieli [fi],Romanès [ca],Romanés [oc],Romunščina [sl],Román nyelv [hu],Romániagiella [se],România-gí [nan],Română [rup],Roumain [fr],Roumaneg [br],Roumanek [kw],Roumen [frp],Roumin [wa],Rumana lingvo [eo],Rumaniana linguo [io],Rumano [bcl],Rumanu [ast],Rumanya simi [qu],Rumeenia keel [et],Rumence [tr],Rumensk [no],Rumensk språk [nn],Rumunikani chhib [rom],Rumunjski jezik [hr],Rumunski jezik [bs],Rumunčina [sk],Rumunština [cs],Rumunšćina [hsb],Rumunų kalba [lt],Rumänische Sprache [de],Rumänska [sv],Rumäänsche Spraak [nds],Rumænsk [da],Rumāņu valoda [lv],Rumın dili [az],Rumǣnisc sprǣc [ang],Rwmaneg [cy],Ròmainis [gd],Rúmenska [is],Tiếng Romana [vi],Zimanê rûmenî [ku],Banat,Banatskit,Bayash,Moldauische,Moldavskij,Romainian,Romanian with Romani influence,Romanian with Serbian influence,Romanilor din Timoc,Roumaine,Rudari,Timok Vlach,Vlach Romanian
Banat Romanian	Banat
Bayash-Rudar	Bayash
Crishana	
Maramuresh	
Moldavian	
Muntenian	Muntean,Walachian
Oltenia-Lesser Wallachia	Oltean,Oltenia
Timok Vlach	
Transylvanian Romanian	Transylvanian
Istro Romanian	Istro-Romanian,Istro-Rumanian,Istro-roumain,Istro-rumano,Other Roumanian Lects,Romanian, Istro,Idioma istrorrumano [es],Istriorrumanu [ast],Istro-Roemeens [li],Istro-Romanian language [en],Istro-romaniera [eu],Istro-roumain [fr],Istrorumunjski jezik [hr],Istrorumunšćina [hsb],Istrorumänische Sprache [de],Istrorumänska [sv],Istrorumäänsche Spraak [nds],Isztroromán nyelv [hu],Język istrorumuński [pl],Limba istroromână [ro],Lingua Istroromanica [la],Lingua istrio-romanesa [gl],Lingua istro-romanian [ia],Lingua istrorumena [it],Língua istro-romena [pt],Romanian-Istro,Istro,Romanian
Italo-Western Romance	
Italo-Dalmatian	
Dalmatian Romance	
Dalmatian	Dalmata,Dalmation,Veglia,Vegliote
Istriot	Istriano,Idioma istriano [es],Istriera [eu],Istriot [ca],Istriote [fr],Istriotisch [li],Istriotische Sprache [de],Istriotiska [sv],Istriotski jezik [hr],Język istriocki [pl],Lingua istriota [it],Wikang Istriyano [tl],Rovignese,Rovigno
Italian Romance	
Italian	Italian (Fiorentino),Italian (Roman),Tuscan,Italiano,Italienisch,Italo-Romance,An Iodáilis [ga],Bahasa Itali [ms],Bahasa Italia [id],Basa Itali [su],Basa Italia [jv],Eadailtis [gd],Eidaleg [cy],Gjuha italiane [sq],Iddaalish [gv],Idioma italiano [es],Idioma italián [an],Initalyano [war],IsItalian [zu],Itaalia keel [et],Itala lingvo [eo],Italek [kw],Italia-gí [nan],Italiaans [af],Italian kieli [fi],Italian leid [sco],Italiana linguo [io],Italianeg [br],Italiano [bcl],Italiany [mg],Italiaons [nds],Italieensch [nds],Italien [fr],Italienisch [bar],Italienische Sprache [de],Italiensk [da],Italiensk språk [nn],Italienska [sv],Italiera [eu],Italiian [pih],Italijanski jezik [bs],Italijanščina [sl],Italisc sprǣc [ang],Italià [ca],Italjaansk [fy],Italsko godka [szl],Italu kalba [lt],Italya simi [qu],Italština [cs],Italšćina [hsb],Italų kalba [lt],Itáliagiella [se],Itāļu valoda [lv],Język włoski [pl],Kiitalia [sw],Lenga italian-a [pms],Lenghe taliane [fur],Lengua italiana [lmo],Limba italiana [sc],Limba italiană [ro],Limba italichescã [rup],Lingua Italiana [la],Lingua italian [ia],Lingua italiana [gl],Lingua taliana [co],Lingwa Taljana [mt],Luenga italiana [ext],Lèngoa italiann-a [lij],Língua italiana [pt],Olasz nyelv [hu],Pinulongang Italyanhon [ceb],Reo ’Itāria [ty],Taliančina [sk],Talijanski jezik [hr],Tiếng Ý [vi],Tok Itali [tpi],Wikang Italyano [tl],Yi-thai-li-ngî [hak],Zimanê îtalî [ku],Ancona,Canepina,Corsican,Ethiopian Pidgin Italian,Ethiopoian Pidgin Italian,Fiorentino,Fiorentino Antico,Ital,Italiano Antico,Lazio-Umbria-Marche,Marche,Marchegiano,Marchigiano,Old Italian,Ternanu,Toscana,Umbria,Umbrian
Cicolano-Reatino-Aquilano	
Fiorentino	
Old Italian	Fiorentino Antico
Laziale	
Continental Southern Italian	Italian (Napolitanian),Italian,Italien du sud,Napoletano-Calabrese,Napolitano-calabrés,Neapolitan-Calabrese,Bahasa Napolitan [id],Idioma napolitano [es],Idioma napolitán [an],Język neapolitański [pl],Lengua napoletann-a [lij],Lengua napulitana [nap],Lingua Neapolitana [la],Lingua napoletana [it],Lingua napolitana [gl],Lingua napulitana [scn],Luenga napolitana [ext],Língua napolitana [pt],Naaplish [gv],Napola lingvo [eo],Napolice [tr],Napoliera [eu],Napolitaans [af],Napolitain [fr],Napolitansk [da],Napolitansk-kalabresisk språk [nn],Napolitansko-kalabrijski jezik [hr],Napolità [ca],Napulitano [bar],Neapoliečių kalba [lt],Neapolitan [en],Neapolitan language [en],Neapolitan tili [crh],Neapolitanisch [de],Neapolitanska [sv],Neapolčina-kalábrijčina [sk],Neapolština [cs],Nápolyi nyelv [hu],Abruzzese,Abruzzo,Abruzzo and Molise,Agnone,Alti Bruzi,Apulia,Apulian,Avigliano,Bari,Basilicata,Calabrese,Campania,Campobasso,Castelli Romani,Castelmezzano,Foggia,Francavilla Fontana,Ischia,Leccese,Lizzanese,Lucanian,Martina Franca,Matera,Mattinata,Molese,Molisano,Molise,Mormanno,Napoletana,Napoletanian,Napoletano,Napoli-Calabrian,Neapolitan,Puglia,Puglia-Salento,Ripalimosani,Ripano,Ripatransone,S Marchigiano,Salentino,Salento,Taranto,Teramano,Torremaggiore,Trani
Castelmezzano	
Molisano	
Napoletano	
Northern Calabrese-Lucano	Basilicatan,Lucanian
Pugliese	
Sicilian	Calabro-Sicilian,Siciliano,Sicilianu,Sicilien,Siculu,Bahasa Sisilia [id],Basa Sisilia [jv],Idioma secilián [an],Idioma siciliano [es],Język sycylijski [pl],Lenga sicilian-a [pms],Lengua siciliana [nap],Lengua siciliann-a [lij],Limba siciliană [ro],Limba sitziliana [sc],Lingua Sicula [la],Lingua siciliana [co],Luenga siciliana [ext],Língua siciliana [pt],Shisslish [gv],Sicilia lingvo [eo],Siciliaans [nl],Siciliansk [no],Siciliansk språk [nn],Sicilianska [sv],Sicilianu [ast],Sicilien [fr],Sicilijanski jezik [sh],Sicilis [ga],Sicilià [ca],Sicilyaca [tr],Sicilština [cs],Sisilian kieli [fi],Sizilianische Sprache [de],Siziliera [eu],Szicíliai nyelv [hu],Sî-sî-lî-ngî [hak],Sîcîlyanî [ku],Greca Siciliana,Greca-Siciliano,Sciacca,Siciliana,Southern Calabrian
Central Metafonetica	
Eastern Nonmetafonetica	
Isole Eolie	
Messinese	
Pantesco	
Southern Calabro	
Southeast Metafonetica	
Western Sicilian	Central-Western Agrigentino,Palermo,Trapani
Western Romance	
Shifted Western Romance	
Northwestern Shifted Romance	
Gallo-Italian	
Emiliano-Romagnolo	
Emiliano	Bolognese,Emigliano,Ferrarese,Lunigiana,Modena,Modenese,Parmigiano,Pavese,Pavia
Bologna Emiliano	
Central Emiliano	
Eastern Emiliano	
Lunigiano	
Vogherese-Pavese	
Western Emiliano	
Romagnol	Emiliano-Romagnolo,Italian (Bologna),Rumagnol,Dialeto romagnol [pt],Dialetto romagnolo [it],Diałeto romagnoło [vec],Romagnol [de],Romanjolski jezik [hr],Sammarinese
Northern Romagnolo	
Sammarinese	
Southern Romagnolo	
Judeo-Italian	Italkian,Giudeo-italiano [it],Italkieg [br],Judeo-Italian languages [en],Język judeo-włoski [pl],Lenguas judeo-italianas [es],Luengas chodigoitalianas [an],Judeo-Emigliano,Judeo-Gallo-Italian,Judeo-Mantuan,Judéo-Italien,Literary Judeo-Italian
Ligurian	Italian (Genoa),Genovese,Italian,Ligur,Ligure,Ligurien,Lìgure,Zenéize,Dialett intemeli [lmo],Dialetto intemelio [it],Dialetto ventimiglioso [lij],Intemelio [en],Intémélien [fr],Falcinello,Miogliola,Monegasque,Saorge,Tabarchino
Genoese	Genoan,Genovan,Genovese,Italian (Genoa)
Monégasque	Munegasc,Ventimigliese
Piemontese-Lombard	
Lombard	Gallo-sicilien,Lombardo,Milanese,Bahasa Lombard [ms],Idioma lombardo [an],Język lombardzki [pl],Langobardus sermo [la],Lenga lombarda [pms],Lengua Lumbarda [lmo],Lengua lombarda [lij],Lingua lombarda [gl],Llombard [ca],Lombard nyelv [hu],Lombard tili [crh],Lombard-gí [nan],Lombardisch [nl],Lombardische Sprache [de],Lombardish [gv],Lombardisk [no],Lombardisk språk [nn],Lombardiska [sv],Lombardski jezik [hr],Lombardça [tr],Lombardština [cs],Lombardų kalba [lt],Lombârd [frp],Lonbardiera [eu],Língua lombarda [pt],Lùn-pâ-tí-ngî [hak],Alpine Lombard,Bagolino,Bergamasca,Bergamasco,Brazilian Bergamasch,Bresciano,Camuno,Carugatese,Casale Corte Cerro NW Lombard,Central Trentino,Chiuro e Castionetto,Como,Cremonese,Desenzano,Eastern Lombard,Lecchese,Lombardia,Mantovano,Mendrisiotto,Milano,Mottese,Poschiavo,Salo,Ticinese,Trentino,Trentino di Stivor,Trepalle,Tridentine,Val Bregaglia,Val San Giacomo,Valle Sabbia,Valmaggiore
Alpine Lombard	
Bergamasco	
Eastern Lombard	
Insubric	
Latin Anaunico	
Latin Fiamazzo	
Mantovano	
Milanese	
Novarese Lombard	
Ticinese	Tessinian,Ticinees,Ticines,Ticino
Trentino Western	
Western Lombard	Nicosia,Novara,Piazza Armerina,San Fratello
Piemontese	Italian (Turinese),Italian,Piamontés,Piedmontese,Piémontais,Bahasa Piedmont [id],Idioma piamontés [es],Idioma piemontés [an],Język piemoncki [pl],Lenga piemontèisa [pms],Lengua piemonteise [lij],Lengua piemuntesa [lmo],Lengua piemuntese [nap],Lingua pedemontese [ia],Lingua piemontesa [gl],Lingua piemontese [it],Língua piemontesa [pt],Phì-âi-mùng-thi̍t-ngî [hak],Piedmontese language [en],Piemont-gí [nan],Piemonta lingvo [eo],Piemontana linguo [io],Piemonten kieli [fi],Piemontera [eu],Piemontesische Sprache [de],Piemontesisk [no],Piemontesiska [sv],Piemontish [gv],Piemontès [ca],Piemontés [oc],Piemontês [frp],Pijemontski jezik [hr],Pinulongang Pyemontes [ceb],Piyemontece [tr],Piémontais [fr],Piëmontees [af],Piëmontisch [nl],Pjemontiešu valoda [lv],Pjemonto kalba [lt],Borgomanerese,Lissandren,Piemontesischen,Tortorella
High Piemontese	Alto Piemontese
Low Piemontese	Basso Piemontese
Turinese	
Sassarese Sardinian	Northwestern Sardinian,Sardinian,Sardinian, Sassarese,Sasarés,Sassarese,Sassarien,Idioma sassarés [es],Język sassarski [pl],Lingua sassarese [it],Sasareseg [br],Sassarais [fr],Sassarese language [en],Sassaresu [co],Sassariera [eu],Sassarigiella [se],Sassarish [gv],Sasserès [ca],Sardinian-Sassarese,Sassari,Sennori,Sorso
Venetian	Other Italian Lects,Veneciano,Venet,Veneto,Vénitien,Benátština [cs],Idioma veneciano [es],Idioma venecián [an],Język wenecki [pl],Lenga véneta [pms],Lengoa Veneta [lmo],Lengua veneta [lij],Limba venetă [ro],Lingua Veneta [la],Lingua veneta [it],Lingua venetian [ia],Lingua vènita [scn],Lingua véneta [gl],Luenga veneciana [ext],Língua vêneta [pt],Velencei nyelv [hu],Venecia lingvo [eo],Venecijanski jezik [hr],Venedikçe [tr],Veneeshish [gv],Venesiaans [af],Veneteg [br],Venetiaans [nl],Venetiansk [no],Venetianska [sv],Venetische Sprache [de],Venetsian kieli [fi],Venetų kalba [lt],Veneziera [eu],Venèt [oc],Vènet [ca],Vénitien [fr],Vî-nî-sṳ̂-ngî [hak],Dialeto Italiano do Município de Taió,Paduanische,Triestino,Valsugana,Venetic
Bisiacco	
Istrian	
Trentine	Tretine
Triestine	Triestino
Venetian Proper	
Gallo-Rhaetian	
Friulian	Frioulan,Frioulian,Friulano,Furlan,Priulian,Bahasa Friuli [id],Bahasa Friulia [ms],Ffriŵleg [cy],Frioels [li],Friolan [oc],Frioulan [fr],Friouleg [br],Friulaans [af],Friuli nyelv [hu],Friuliera [eu],Friulin kieli [fi],Friulisch [nl],Friulisk [da],Friuliska [sv],Friulski jezik [hr],Friulu valoda [lv],Friulčina [sk],Friúl [ast],Friülès [ca],Furlan [gv],Furlanek [kw],Furlanische Sprache [bar],Furlanština [cs],Furlanščina [sl],Furlańsko godka [szl],Fut-liù-li-ngî [hak],Fôrlan [wa],Idioma friulano [es],Idioma friulán [an],Język friulski [pl],Lenghe furlane [fur],Lengua friulana [lij],Limba friuliană [ro],Lingua Foroiuliensis [la],Lingua friulana [co],Lingua furlana [rm],Língua friulana [pt],Zimanê fûrlanî [ku],Friulan
Carnico	
East Central Friulian	
Western Friulian	
Ladin	Dolomite,Ladino,Raeto-Romance,Rhaetian,Rhaetian Latin,Rhaeto-Romance,Rhaeto-Romanic,Rheto-Romance,Bahasa Ladin [id],Dolomiana Latina lingua [la],Idioma ladino [es],Idioma ladín [an],Język ladyński [pl],Ladin nyelv [hu],Ladina lingvo [eo],Ladineg [br],Ladinera [eu],Ladinies [af],Ladinisch [nl],Ladinische Sprache [de],Ladinish [gv],Ladinisk [stq],Ladinsk [no],Ladinska [sv],Ladinčina [sk],Ladinština [cs],Ladinų kalba [lt],Ladí [ca],Lenga ladin-a [pms],Lenghe ladine [fur],Lengua ladina [lmo],Limba ladină [ro],Lingua ladina [gl],Língua ladino-dolomítica [pt],Agordini,Ampezzano,Badiotto,Comelico,Fassa-Tals,Gardenese,La Plie da Fodom,Ladina,Ladinische,Livinallongo,Moena,Val Badia,Val di Fassa
Ampezzano	
Atesino	
Badiotto	Gadertalisch
Cadorino	
Fassano	
Gardenese	Grödnerisch,Grüdno
Livinallese	
Marebbano	Ennebergisch
Nones	Nones Blot,Nonese,Nonesh,Parlata Trentina
Oil	
Central Oil	
Cajun French	Acadian,Cadien,Cajan,Cajun,Français Acadien,French, Cajun,Cajun Frantsöösk [stq],Cajun [de],Cajun-Frans [nl],Francese cajun [it],Français cadien [fr],Kaĵun-franca lingvo [eo],French-Cajun,Lafourche and Terrebonne Parishes,Acadien,Français Louisiane,Louisiana French
Big Woods French	
Marsh French	
Prairie French	
Macro-French	
Circum-Caribbean French	
Gulf Coast French	
Guyanic Creole French	
Guianese Creole French	Guianese French Creole,Guianese (French),French Creole,French Guianese Creole French,Guyana French,Guyanais,Guyane,Guyane Creole,Patois,Patwa,Créole guyanais [fr],French Guiana Creole [en],CGuianese Creole French,Cayenne,Guyana Creole,Negro-Aryen
Uaçá Creole French	Karipuna Creole French,Karipúna Creole French,Crioulo,Karipuna de l'Amapá,Karipuna del Amapá,Karipúna Creole French [en],Oiapoque
Galibi-Marworno Creole French	
Karipuna Creole French	
Palikur Creole French	
Haitian	Haitian Creole,Creole (Haitian),Western Caribbean Creole,Aiysyen,Haitian Creole French,Kreyol,Creol [cy],Creolo haitiano [it],Crioll haitià [ca],Criollo haitiano [es],Crioulo haitiano [pt],Créole haïtien [fr],Haiti kreol nyelv [hu],Haitia kreola lingvo [eo],Haitian Creole [en],Haitian Creole language [en],Haitianische Sprache [de],Haitiko kreolera [eu],Haitin kreoli [fi],Haitisk [da],Haitisk kreol [no],Haitisk språk [nn],Haitská kreolština [cs],Haićanski kreolski jezik [hr],Haičio kreolų kalba [lt],Język haitański [pl],Kreoleg Haiti [br],Kreyol [pap],Kreyòl [nl],Kreyòl ayisyen [ht],Kreôly haisianina [mg],Limba creolă haitiană [ro],Lingua creol haitian [ia],Haiti,Hattam
Fablas	
Plateau Haitian Creole	
Lesser Antillean French Creole	
Guadeloupe-Martinique Creole French	Guadeloupe Creole,Martinique Creole,Guadeloupean,Guadeloupean Creole,Martiniquais,French Creole,Guadeloupean Creole French,Kreyol,Lesser Antillies Creole French,Martiniquan Creole French,Patois,Patwa,Guadeloupean Creole French [en],Martiniqais,St Barth Creole (SBC),St Barthélemy Creole
Guadeloupean Creole French	
Marie Galante Creole French	
Martinique Creole French	
St. Barth Creole French	
Saint Lucian Creole French	Kwèyòl,Kwéyòl,Lesser Antillean Creole French,Lesser Antillean Creole French.,Lesser Antillies Creole French,Patois,Patwa,Trinidadian Creole French,Créole sainte-lucien [fr],Antillean Creole French,Dominican Creole,El Callao,Grenada Creole French,Guiria CF,Patuá in Paria,St. Lucian Patwa,Trinidad CF
St Lucian Patois	Patois
San Miguel Creole French	
Louisiana Creole French	Louisiana,Louisiana Creole,Negro French,Créole louisianais [fr],Louisianan kreoli [fi],Lousiana Creole French,Franse,Kourí-viní,Kreyòl
Global French	
Nouchi	
French	Bourguignon,Champenois,Franc-comtois,Französisch,Français,Gallo,Guernesiais,Jersiais,Lorrain,Poitevin-saintongeais,Poitevino-santongés,Standard French,An Fhraincis [ga],Bahasa Perancis [id],Bahsa Peurancih [ace],Basa Prancis [jv],Dáághahii bizaad [nv],Falansé [ln],Fap-ngî [hak],Faransekan [bm],Fazyij [za],Ffrangeg [cy],Fiteny frantsay [mg],Franca lingvo [eo],Francia nyelv [hu],Franciana linguo [io],Francojska rěc [dsb],Francouzština [cs],Francošćina [hsb],Francoščina [sl],Francuski jezik [bs],Francusko godka [szl],Francès [ca],Francés [ast],Francês [frp],Francúzština [sk],Frangais [gd],Frangish [gv],Frans [af],Fransegbe [ee],Fransk [da],Fransk språk [nn],Franska [is],Franskt mál [fo],Fransum [nov],Fransuz dili [tk],Fransuz tili [uz],Franséisch [lb],Fransız dili [az],Fransızca [tr],Fransızki [diq],Frantses [eu],Frantsöösk [stq],Französische Sprache [de],Französische Sproch [bar],Franzöösche Spraak [nds],Franzüüsėsh [ksh],Français [fr],Franču valoda [lv],French bhasa [hif],French leid [sco],Frencisc sprǣc [ang],Frenk tili [crh],Frenkek [kw],Frinanses [war],Frinsé [pcd],Fránskkagiella [se],Frânsk [fy],Galleg [br],Gjuha frënge [sq],Hoat-gí [nan],Huák-ngṳ̄ [cdo],Idioma francés [an],Język francuski [pl],Kifalanse [kg],Kifaransa [sw],Lang franse [ht],Lenga fransèisa [pms],Lenghe francese [fur],Lengua franzese [nap],Lengua françèise [lij],Limba franceză [ro],Limba frantzesa [sc],Lingua Francogallica [la],Lingua francesa [gl],Lingua francese [co],Lingua francisa [scn],Lingua fransesa [lad],Lingua franzosa [rm],Luenga francesa [ext],Língua francesa [pt],Pagsasao a Frances [ilo],Phransya simi [qu],Prancūzu kalba [lt],Prancūzų kalba [lt],Prantsuse keel [et],Prinanses [ceb],Ranskan kieli [fi],Reo farāni [ty],Se-french [st],SiFulentshi [zu],SíFulentji [ss],Tafransist [kab],Tataramon na Pranses [bcl],Tiếng Pháp [vi],Tok Pranis [tpi],Wikang Pranses [tl],Wu-faraas [wo],Zimanê fransî [ku],Acadian French,Acadian French in Manitoba Canada,Acadian French in present-day Canada,Beaujolais,Borderlais,Bourgogne,Camfranglais,Canadian French,Canadien,Carenage,Channel Island French,Chiac,Comtois d'Oil,Franc-Comtois,Francais Congo,Francais au Cameroun,Francais au Gabon,Francais du Cameroun,Francais du Togolais,Francais in Libreville,Francais parlee au Tchad,Franch,Franche-Comté,Franco-Canadian dialect of Windsor-Ontario,Français au Tchad,Français de Côte d’Ivoire,Français des non-lettrés au Burkina Faso,Français du Burundi,Française au Cameroun,Frencg,French Argot in Ouagadougou,French Canadian,French in Burkina Faso,French in Burundi,French of the French Cree (Michif),French spoken at Brunswick Maine,French spoken on the Port-au-Port Peninsula of western Newfoundland,Gall,Haute-Bretagne,Insular Norman,Jerriais,Jersey Norman French,Jersias,Judeo-French,Jèrriais,Lorraine,Magny-les-Aubigny,Maisey,Marais-Vendeen,Metz,Middle French,Morvan,Newfoundland French,Norman French of the Channel Islands,Normand,North African French,Pidgin French,Pieds-Noir,Pnodicherry French,Poitevin,Poitevin Saintongeais,Poitevin-Saintongeais,Poitou,Poitou-Charentes-Vendee,Ranrupt,Regional French of County Beauce-Québec,Saint John Valley (SJV) is an international region at the intersection of three geopolitical units: northern Maine in the US and two Canadian provinces (northwestern New Brunswick and eastern Quebec,Saintongeais,Sarthe et Mayenne,Saône-et-Loire,Tahitian French,Val de Saire,Vendee,Vosges Meridionales,Vosgienne,Vouvant,Zarphatic
Acadian	Acadien,Cadien,Cajan,Cajun
Angevin	
Anglo-Norman	Anglo-French,Law French,Anglo-Normandies [af],Anglo-Normando [pt],Anglo-normand [fr],Anglo-normanda lingvo [eo],Anglo-normandiska språket [sv],Anglo-normando [es],Anglo-normannisk [no],Anglonormannisch [de],Lingua anglo-normanna [it]
Berrichon	
Bourbonnais	
Camfranglais	
Dgernesiais	Dgèrnésiais,Guernsey French,Guernésiais
Franco-Ontarien	
Jerriais	Guernsey French,Guernésiais,Jersey French,Jersey Norman,Jersiais,Jèrriais
Langues d'Oil	
Bourguignon	
Champenois	
Franc-Comtois	
Gallo	Gallot,Galo,Galoo
Lorraine	Lorrain
Normand	Gulf Pama Subgroup,Norman,Norman Pama,Northern French
